filename,File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean
9,Artificial_appearing-minority_1_appearing-minorityincremental_aobhs_uob.csv,4533,86083,9047,337,0.3338,0.9308,0.4914,0.9308,0.9049,0.9178
9,Artificial_appearing-minority_1_appearing-minorityperiodic_aobhs_uob.csv,431,88396,11104,69,0.0374,0.862,0.0716,0.862,0.8884,0.8751
9,Artificial_appearing-minority_1_appearing-minoritysudden_aobhs_uob.csv,4503,85078,10020,399,0.3101,0.9186,0.4636,0.9186,0.8946,0.9065
9,Artificial_appearing-minority_2_appearing-minorityincremental_aobhs_uob.csv,9567,81868,8267,298,0.5364,0.9698,0.6908,0.9698,0.9083,0.9385
9,Artificial_appearing-minority_2_appearing-minorityperiodic_aobhs_uob.csv,968,88051,10878,103,0.0817,0.9038,0.1499,0.9038,0.89,0.8969
9,Artificial_appearing-minority_2_appearing-minoritysudden_aobhs_uob.csv,9621,80246,9823,310,0.4948,0.9688,0.655,0.9688,0.8909,0.929
9,Artificial_appearing-minority_3_appearing-minorityincremental_aobhs_uob.csv,14674,77676,7306,344,0.6676,0.9771,0.7932,0.9771,0.914,0.945
9,Artificial_appearing-minority_3_appearing-minorityperiodic_aobhs_uob.csv,1317,88795,9733,155,0.1192,0.8947,0.2103,0.8947,0.9012,0.898
9,Artificial_appearing-minority_3_appearing-minoritysudden_aobhs_uob.csv,14751,75894,9057,298,0.6196,0.9802,0.7592,0.9802,0.8934,0.9358
9,Artificial_appearing-minority_4_appearing-minorityincremental_aobhs_uob.csv,19563,73685,6350,402,0.7549,0.9799,0.8528,0.9799,0.9207,0.9498
9,Artificial_appearing-minority_4_appearing-minorityperiodic_aobhs_uob.csv,1887,89680,8323,110,0.1848,0.9449,0.3092,0.9449,0.9151,0.9299
9,Artificial_appearing-minority_4_appearing-minoritysudden_aobhs_uob.csv,19649,71860,8084,407,0.7085,0.9797,0.8223,0.9797,0.8989,0.9384
9,Artificial_borderline_1_borderlineincremental_aobhs_uob.csv,9433,71381,18632,554,0.3361,0.9445,0.4958,0.9445,0.793,0.8655
9,Artificial_borderline_1_borderlineperiodic_aobhs_uob.csv,9758,73404,16478,360,0.3719,0.9644,0.5368,0.9644,0.8167,0.8875
9,Artificial_borderline_1_borderlinesudden_aobhs_uob.csv,9586,72251,17782,381,0.3503,0.9618,0.5135,0.9618,0.8025,0.8785
9,Artificial_borderline_2_borderlineincremental_aobhs_uob.csv,19687,59532,20387,394,0.4913,0.9804,0.6545,0.9804,0.7449,0.8546
9,Artificial_borderline_2_borderlineperiodic_aobhs_uob.csv,19761,61296,18710,233,0.5137,0.9883,0.676,0.9883,0.7661,0.8702
9,Artificial_borderline_2_borderlinesudden_aobhs_uob.csv,19659,60496,19540,305,0.5015,0.9847,0.6646,0.9847,0.7559,0.8627
9,Artificial_borderline_3_borderlineincremental_aobhs_uob.csv,29627,52710,17280,383,0.6316,0.9872,0.7704,0.9872,0.7531,0.8623
9,Artificial_borderline_3_borderlineperiodic_aobhs_uob.csv,29689,52839,17218,254,0.6329,0.9915,0.7726,0.9915,0.7542,0.8648
9,Artificial_borderline_3_borderlinesudden_aobhs_uob.csv,29635,52367,17714,284,0.6259,0.9905,0.7671,0.9905,0.7472,0.8603
9,Artificial_borderline_4_borderlineincremental_aobhs_uob.csv,39463,45494,14616,427,0.7297,0.9893,0.8399,0.9893,0.7568,0.8653
9,Artificial_borderline_4_borderlineperiodic_aobhs_uob.csv,39605,46334,13748,313,0.7423,0.9922,0.8492,0.9922,0.7712,0.8747
9,Artificial_borderline_4_borderlinesudden_aobhs_uob.csv,39578,44777,15227,418,0.7222,0.9895,0.835,0.9895,0.7462,0.8593
9,Artificial_clusters-movement_1_clusters-movementincremental_aobhs_uob.csv,7926,72363,17703,2008,0.3093,0.7979,0.4457,0.7979,0.8034,0.8007
9,Artificial_clusters-movement_1_clusters-movementperiodic_aobhs_uob.csv,8975,72016,18114,895,0.3313,0.9093,0.4857,0.9093,0.799,0.8524
9,Artificial_clusters-movement_1_clusters-movementsudden_aobhs_uob.csv,7422,70105,19952,2521,0.2711,0.7465,0.3978,0.7465,0.7785,0.7623
9,Artificial_clusters-movement_2_clusters-movementincremental_aobhs_uob.csv,18412,59983,19977,1628,0.4796,0.9188,0.6302,0.9188,0.7502,0.8302
9,Artificial_clusters-movement_2_clusters-movementperiodic_aobhs_uob.csv,19077,59514,20481,928,0.4823,0.9536,0.6406,0.9536,0.744,0.8423
9,Artificial_clusters-movement_2_clusters-movementsudden_aobhs_uob.csv,17591,53966,26031,2412,0.4033,0.8794,0.553,0.8794,0.6746,0.7702
9,Artificial_clusters-movement_3_clusters-movementincremental_aobhs_uob.csv,28099,49333,20692,1876,0.5759,0.9374,0.7135,0.9374,0.7045,0.8127
9,Artificial_clusters-movement_3_clusters-movementperiodic_aobhs_uob.csv,29190,51602,18390,818,0.6135,0.9727,0.7524,0.9727,0.7373,0.8469
9,Artificial_clusters-movement_3_clusters-movementsudden_aobhs_uob.csv,27646,45744,24298,2312,0.5322,0.9228,0.6751,0.9228,0.6531,0.7763
9,Artificial_clusters-movement_4_clusters-movementincremental_aobhs_uob.csv,37117,41245,18781,2857,0.664,0.9285,0.7743,0.9285,0.6871,0.7988
9,Artificial_clusters-movement_4_clusters-movementperiodic_aobhs_uob.csv,38860,43903,16180,1057,0.706,0.9735,0.8185,0.9735,0.7307,0.8434
9,Artificial_clusters-movement_4_clusters-movementsudden_aobhs_uob.csv,35721,38311,21746,4222,0.6216,0.8943,0.7334,0.8943,0.6379,0.7553
9,Artificial_disappearing-minority_1_disappearing-minorityincremental_aobhs_uob.csv,4753,75692,19292,263,0.1977,0.9476,0.3271,0.9476,0.7969,0.869
9,Artificial_disappearing-minority_1_disappearing-minorityperiodic_aobhs_uob.csv,8816,73146,17501,537,0.335,0.9426,0.4943,0.9426,0.8069,0.8721
9,Artificial_disappearing-minority_1_disappearing-minoritysudden_aobhs_uob.csv,4694,73648,21334,324,0.1803,0.9354,0.3024,0.9354,0.7754,0.8517
9,Artificial_disappearing-minority_2_disappearing-minorityincremental_aobhs_uob.csv,9790,69226,20729,255,0.3208,0.9746,0.4827,0.9746,0.7696,0.866
9,Artificial_disappearing-minority_2_disappearing-minorityperiodic_aobhs_uob.csv,18540,62040,18943,477,0.4946,0.9749,0.6563,0.9749,0.7661,0.8642
9,Artificial_disappearing-minority_2_disappearing-minoritysudden_aobhs_uob.csv,9748,64152,25806,294,0.2742,0.9707,0.4276,0.9707,0.7131,0.832
9,Artificial_disappearing-minority_3_disappearing-minorityincremental_aobhs_uob.csv,14683,72285,12772,260,0.5348,0.9826,0.6926,0.9826,0.8498,0.9138
9,Artificial_disappearing-minority_3_disappearing-minorityperiodic_aobhs_uob.csv,27991,55226,16286,497,0.6322,0.9826,0.7694,0.9826,0.7723,0.8711
9,Artificial_disappearing-minority_3_disappearing-minoritysudden_aobhs_uob.csv,14753,59784,25218,245,0.3691,0.9837,0.5368,0.9837,0.7033,0.8318
9,Artificial_disappearing-minority_4_disappearing-minorityincremental_aobhs_uob.csv,19661,65124,14913,302,0.5687,0.9849,0.721,0.9849,0.8137,0.8952
9,Artificial_disappearing-minority_4_disappearing-minorityperiodic_aobhs_uob.csv,37229,47120,15045,606,0.7122,0.984,0.8263,0.984,0.758,0.8636
9,Artificial_disappearing-minority_4_disappearing-minoritysudden_aobhs_uob.csv,19579,55088,24947,386,0.4397,0.9807,0.6072,0.9807,0.6883,0.8216
9,Artificial_jitter_1_jitterincremental_aobhs_uob.csv,9459,72192,17869,480,0.3461,0.9517,0.5076,0.9517,0.8016,0.8734
9,Artificial_jitter_1_jitterperiodic_aobhs_uob.csv,9449,72757,17304,490,0.3532,0.9507,0.515,0.9507,0.8079,0.8764
9,Artificial_jitter_1_jittersudden_aobhs_uob.csv,9341,71399,18662,598,0.3336,0.9398,0.4924,0.9398,0.7928,0.8632
9,Artificial_jitter_2_jitterincremental_aobhs_uob.csv,19463,60350,19688,499,0.4971,0.975,0.6585,0.975,0.754,0.8574
9,Artificial_jitter_2_jitterperiodic_aobhs_uob.csv,19461,60435,19603,501,0.4982,0.9749,0.6594,0.9749,0.7551,0.858
9,Artificial_jitter_2_jittersudden_aobhs_uob.csv,19545,60277,19761,417,0.4973,0.9791,0.6595,0.9791,0.7531,0.8587
9,Artificial_jitter_3_jitterincremental_aobhs_uob.csv,29333,52108,17993,566,0.6198,0.9811,0.7597,0.9811,0.7433,0.854
9,Artificial_jitter_3_jitterperiodic_aobhs_uob.csv,29425,52506,17595,474,0.6258,0.9841,0.7651,0.9841,0.749,0.8586
9,Artificial_jitter_3_jittersudden_aobhs_uob.csv,29373,51844,18257,526,0.6167,0.9824,0.7577,0.9824,0.7396,0.8524
9,Artificial_jitter_4_jitterincremental_aobhs_uob.csv,38924,44491,15905,680,0.7099,0.9828,0.8244,0.9828,0.7367,0.8509
9,Artificial_jitter_4_jitterperiodic_aobhs_uob.csv,39016,44981,15415,588,0.7168,0.9852,0.8298,0.9852,0.7448,0.8566
9,Artificial_jitter_4_jittersudden_aobhs_uob.csv,39027,45083,15313,577,0.7182,0.9854,0.8309,0.9854,0.7465,0.8577
9,Artificial_minority-share_1_minority-shareincremental_aobhs_uob.csv,4511,85439,9708,342,0.3173,0.9295,0.473,0.9295,0.898,0.9136
9,Artificial_minority-share_1_minority-shareperiodic_aobhs_uob.csv,395,89503,10002,100,0.038,0.798,0.0725,0.798,0.8995,0.8472
9,Artificial_minority-share_1_minority-sharesudden_aobhs_uob.csv,4481,85342,9796,381,0.3139,0.9216,0.4683,0.9216,0.897,0.9093
9,Artificial_minority-share_2_minority-shareincremental_aobhs_uob.csv,9588,80677,9442,293,0.5038,0.9703,0.6633,0.9703,0.8952,0.932
9,Artificial_minority-share_2_minority-shareperiodic_aobhs_uob.csv,916,87999,10976,109,0.077,0.8937,0.1418,0.8937,0.8891,0.8914
9,Artificial_minority-share_2_minority-sharesudden_aobhs_uob.csv,9591,80167,9925,317,0.4914,0.968,0.6519,0.968,0.8898,0.9281
9,Artificial_minority-share_3_minority-shareincremental_aobhs_uob.csv,14766,75859,9091,284,0.6189,0.9811,0.759,0.9811,0.893,0.936
9,Artificial_minority-share_3_minority-shareperiodic_aobhs_uob.csv,1466,86166,12251,117,0.1069,0.9261,0.1916,0.9261,0.8755,0.9004
9,Artificial_minority-share_3_minority-sharesudden_aobhs_uob.csv,14748,76314,8672,266,0.6297,0.9823,0.7674,0.9823,0.898,0.9392
9,Artificial_minority-share_4_minority-shareincremental_aobhs_uob.csv,19668,71372,8597,363,0.6958,0.9819,0.8145,0.9819,0.8925,0.9361
9,Artificial_minority-share_4_minority-shareperiodic_aobhs_uob.csv,1932,84955,12983,130,0.1295,0.937,0.2276,0.937,0.8674,0.9015
9,Artificial_minority-share_4_minority-sharesudden_aobhs_uob.csv,19653,72391,7549,407,0.7225,0.9797,0.8317,0.9797,0.9056,0.9419
9,Artificial_shapeshift_1_shapeshiftincremental_aobhs_uob.csv,9138,73112,17009,741,0.3495,0.925,0.5073,0.925,0.8113,0.8663
9,Artificial_shapeshift_1_shapeshiftperiodic_aobhs_uob.csv,9367,72298,17838,497,0.3443,0.9496,0.5054,0.9496,0.8021,0.8727
9,Artificial_shapeshift_1_shapeshiftsudden_aobhs_uob.csv,9089,72511,17623,777,0.3403,0.9212,0.497,0.9212,0.8045,0.8609
9,Artificial_shapeshift_2_shapeshiftincremental_aobhs_uob.csv,19356,61551,18503,590,0.5113,0.9704,0.6697,0.9704,0.7689,0.8638
9,Artificial_shapeshift_2_shapeshiftperiodic_aobhs_uob.csv,19532,60461,19722,285,0.4976,0.9856,0.6613,0.9856,0.754,0.8621
9,Artificial_shapeshift_2_shapeshiftsudden_aobhs_uob.csv,19545,60390,19634,431,0.4989,0.9784,0.6608,0.9784,0.7546,0.8593
9,Artificial_shapeshift_3_shapeshiftincremental_aobhs_uob.csv,29225,53005,17282,488,0.6284,0.9836,0.7669,0.9836,0.7541,0.8612
9,Artificial_shapeshift_3_shapeshiftperiodic_aobhs_uob.csv,29548,52667,17425,360,0.629,0.988,0.7687,0.988,0.7514,0.8616
9,Artificial_shapeshift_3_shapeshiftsudden_aobhs_uob.csv,29380,53152,17105,363,0.632,0.9878,0.7708,0.9878,0.7565,0.8645
9,Artificial_shapeshift_4_shapeshiftincremental_aobhs_uob.csv,39350,44907,15075,668,0.723,0.9833,0.8333,0.9833,0.7487,0.858
9,Artificial_shapeshift_4_shapeshiftperiodic_aobhs_uob.csv,39489,44245,15767,499,0.7147,0.9875,0.8292,0.9875,0.7373,0.8533
9,Artificial_shapeshift_4_shapeshiftsudden_aobhs_uob.csv,39396,44310,15672,622,0.7154,0.9845,0.8286,0.9845,0.7387,0.8528
9,Artificial_splitting-clusters_1_splitting-clustersincremental_aobhs_uob.csv,9233,77204,12921,642,0.4168,0.935,0.5765,0.935,0.8566,0.895
9,Artificial_splitting-clusters_1_splitting-clustersperiodic_aobhs_uob.csv,9348,82055,8020,577,0.5382,0.9419,0.685,0.9419,0.911,0.9263
9,Artificial_splitting-clusters_1_splitting-clusterssudden_aobhs_uob.csv,9346,77141,12978,535,0.4187,0.9459,0.5804,0.9459,0.856,0.8998
9,Artificial_splitting-clusters_2_splitting-clustersincremental_aobhs_uob.csv,19382,66176,13810,632,0.5839,0.9684,0.7286,0.9684,0.8273,0.8951
9,Artificial_splitting-clusters_2_splitting-clustersperiodic_aobhs_uob.csv,19508,71240,8750,502,0.6904,0.9749,0.8083,0.9749,0.8906,0.9318
9,Artificial_splitting-clusters_2_splitting-clusterssudden_aobhs_uob.csv,19524,66447,13579,450,0.5898,0.9775,0.7357,0.9775,0.8303,0.9009
9,Artificial_splitting-clusters_3_splitting-clustersincremental_aobhs_uob.csv,29364,58847,11151,638,0.7248,0.9787,0.8328,0.9787,0.8407,0.9071
9,Artificial_splitting-clusters_3_splitting-clustersperiodic_aobhs_uob.csv,29504,61792,8294,410,0.7806,0.9863,0.8715,0.9863,0.8817,0.9325
9,Artificial_splitting-clusters_3_splitting-clusterssudden_aobhs_uob.csv,29515,56785,13221,479,0.6906,0.984,0.8116,0.984,0.8111,0.8934
9,Artificial_splitting-clusters_4_splitting-clustersincremental_aobhs_uob.csv,39242,49647,10371,740,0.791,0.9815,0.876,0.9815,0.8272,0.9011
9,Artificial_splitting-clusters_4_splitting-clustersperiodic_aobhs_uob.csv,39343,53049,6965,643,0.8496,0.9839,0.9118,0.9839,0.8839,0.9326
9,Artificial_splitting-clusters_4_splitting-clusterssudden_aobhs_uob.csv,39533,49325,10689,453,0.7872,0.9887,0.8765,0.9887,0.8219,0.9014
9,Real_amazon_aobhs_uob.csv,707,2926,3953,414,0.1517,0.6307,0.2446,0.6307,0.4254,0.5179
9,Real_Elec_aobhs_uob.csv,16304,23125,2950,2933,0.8468,0.8475,0.8472,0.8475,0.8869,0.867
9,Real_kaggle_aobhs_uob.csv,413,282734,1581,79,0.2071,0.8394,0.3323,0.8394,0.9944,0.9137
9,Real_pakdd_aobhs_uob.csv,6146,21591,18533,3727,0.249,0.6225,0.3558,0.6225,0.5381,0.5788
9,Real_tripadvisor_aobhs_uob.csv,4014,12237,2856,1384,0.5843,0.7436,0.6544,0.7436,0.8108,0.7765
9,Real_twitter_aobhs_uob.csv,773,5788,1874,655,0.292,0.5413,0.3794,0.5413,0.7554,0.6395
