File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean,AUC,Runtime
Artificial_splitting-clusters_2_splitting-clustersperiodic_OOB.csv,19534,72024,7966,476,0.7103,0.9762,0.8223,0.9762,0.9004,0.9375,0.97424257554933,6.859375
Artificial_splitting-clusters_2_splitting-clustersperiodic_ROSE.csv,17451,59324,20666,2559,0.4578,0.8721,0.6004,0.8721,0.7416,0.8042,0.8660979299074053,11.75
Artificial_splitting-clusters_2_splitting-clustersperiodic_SGBT.csv,13605,77524,2466,6405,0.8466,0.6799,0.7541,0.6799,0.9692,0.8118,0.9733706409078247,79.0625
Artificial_splitting-clusters_2_splitting-clustersperiodic_UOB.csv,19500,69825,10165,510,0.6573,0.9745,0.7851,0.9745,0.8729,0.9223,0.966019411222005,4.953125
Artificial_splitting-clusters_2_splitting-clusterssudden_ARF-Re.csv,19598,69825,10201,376,0.6577,0.9812,0.7875,0.9812,0.8725,0.9253,0.9662280067879511,10.40625
Artificial_splitting-clusters_2_splitting-clusterssudden_ARF.csv,14844,75207,4819,5130,0.7549,0.7432,0.749,0.7432,0.9398,0.8357,0.9643195502364905,12.90625
Artificial_splitting-clusters_2_splitting-clusterssudden_CALMID.csv,16438,73471,6555,3536,0.7149,0.823,0.7651,0.823,0.9181,0.8692,0.9599608636755486,7.1875
Artificial_splitting-clusters_2_splitting-clusterssudden_CSMOTE.csv,17536,64278,15748,2438,0.5269,0.8779,0.6585,0.8779,0.8032,0.8397,0.9176348704494209,287.828125
Artificial_splitting-clusters_2_splitting-clusterssudden_EFDT.csv,12563,74900,5126,7411,0.7102,0.629,0.6671,0.629,0.9359,0.7673,0.936277566517126,2.578125
Artificial_splitting-clusters_2_splitting-clusterssudden_MICFOAL.csv,15734,73293,6733,4240,0.7003,0.7877,0.7415,0.7877,0.9159,0.8494,0.9349396887085093,2.84375
Artificial_splitting-clusters_2_splitting-clusterssudden_OOB.csv,19619,68799,11227,355,0.636,0.9822,0.7721,0.9822,0.8597,0.9189,0.9610627103165538,5.703125
Artificial_splitting-clusters_2_splitting-clusterssudden_ROSE.csv,18156,63223,16803,1818,0.5194,0.909,0.661,0.909,0.79,0.8474,0.9048363915251124,10.8125
Artificial_splitting-clusters_2_splitting-clusterssudden_SGBT.csv,10629,78041,1985,9345,0.8426,0.5321,0.6523,0.5321,0.9752,0.7204,0.959028858326561,74.109375
Artificial_splitting-clusters_2_splitting-clusterssudden_UOB.csv,19429,66345,13681,545,0.5868,0.9727,0.732,0.9727,0.829,0.898,0.9479159804504409,5.046875
Artificial_splitting-clusters_3_splitting-clustersincremental_ARF-Re.csv,29484,61112,8886,518,0.7684,0.9827,0.8625,0.9827,0.8731,0.9263,0.9654014936867196,11.6875
